FileName,base_name,file_type,file_ext,timestamp_precise,SequenceNumber,FileType,FileSize,DateTimeOriginal,SubSecTimeOriginal,ExposureTime,FNumber,ISO,ExposureCompensation,ExposureMode,ExposureProgram,FocalLength,FocusMode,FocusDistance2,ImageWidth,ImageHeight,Orientation,LensModel,Model,ReleaseMode2,AFPointSelected,subsec
A1205687.JPG,A1205687,JPG,jpg,2025-09-27T12:43:30Z,0,JPEG,11806765,2025:09:27 12:43:30,064,6.25e-4,6.3,125,0,1,1,50,3,1.3383922655594,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,64
A1205687.ARW,A1205687,RAW,arw,2025-09-27T12:43:30Z,0,ARW,58646528,2025:09:27 12:43:30,064,6.25e-4,6.3,125,0,1,1,50,3,1.3383922655594,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,64
A1205688.JPG,A1205688,JPG,jpg,2025-09-27T12:43:34Z,0,JPEG,10943531,2025:09:27 12:43:32,242,6.25e-4,6.3,125,0,1,1,50,3,1.3383922655594,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,242
A1205688.ARW,A1205688,RAW,arw,2025-09-27T12:43:34Z,0,ARW,57643008,2025:09:27 12:43:32,242,6.25e-4,6.3,125,0,1,1,50,3,1.3383922655594,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,242
A1205689.JPG,A1205689,JPG,jpg,2025-09-27T12:43:34Z,0,JPEG,10155842,2025:09:27 12:43:34,051,6.25e-4,6.3,100,0,1,1,50,3,1.45500172829864,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,51
A1205689.ARW,A1205689,RAW,arw,2025-09-27T12:43:34Z,0,ARW,57065472,2025:09:27 12:43:34,051,6.25e-4,6.3,100,0,1,1,50,3,1.45500172829864,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,51
A1205690.JPG,A1205690,JPG,jpg,2025-09-27T12:43:36Z,0,JPEG,10916326,2025:09:27 12:43:35,166,6.25e-4,6.3,125,0,1,1,50,3,1.45500172829864,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,166
A1205690.ARW,A1205690,RAW,arw,2025-09-27T12:43:36Z,0,ARW,57438208,2025:09:27 12:43:35,166,6.25e-4,6.3,125,0,1,1,50,3,1.45500172829864,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,166
A1205691.JPG,A1205691,JPG,jpg,2025-09-27T12:43:40Z,0,JPEG,9898411,2025:09:27 12:43:37,385,6.25e-4,6.3,125,0,1,1,73,3,1.52348992450183,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,385
A1205691.ARW,A1205691,RAW,arw,2025-09-27T12:43:40Z,0,ARW,57294848,2025:09:27 12:43:37,385,6.25e-4,6.3,125,0,1,1,73,3,1.52348992450183,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,385
A1205692.JPG,A1205692,JPG,jpg,2025-09-27T12:43:54Z,0,JPEG,12443026,2025:09:27 12:43:50,418,6.25e-4,6.3,125,0,1,1,79,3,1.51842883433246,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,418
A1205692.ARW,A1205692,RAW,arw,2025-09-27T12:43:54Z,0,ARW,59465728,2025:09:27 12:43:50,418,6.25e-4,6.3,125,0,1,1,79,3,1.51842883433246,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,418
A1205693.JPG,A1205693,JPG,jpg,2025-09-27T12:43:56Z,0,JPEG,12406978,2025:09:27 12:43:53,371,6.25e-4,6.3,160,0,1,1,64,3,1.45075768006338,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,371
A1205693.ARW,A1205693,RAW,arw,2025-09-27T12:43:56Z,0,ARW,59162624,2025:09:27 12:43:53,371,6.25e-4,6.3,160,0,1,1,64,3,1.45075768006338,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,371
A1205695.JPG,A1205695,JPG,jpg,2025-09-27T12:43:59Z,0,JPEG,11019296,2025:09:27 12:43:57,247,6.25e-4,6.3,160,0,1,1,64,3,1.51215468787005,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,247
A1205695.ARW,A1205695,RAW,arw,2025-09-27T12:43:59Z,0,ARW,57384960,2025:09:27 12:43:57,247,6.25e-4,6.3,160,0,1,1,64,3,1.51215468787005,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,247
A1205694.JPG,A1205694,JPG,jpg,2025-09-27T12:44:01Z,0,JPEG,13833510,2025:09:27 12:43:55,686,6.25e-4,6.3,400,0,1,1,64,3,1.64322388521773,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,686
A1205694.ARW,A1205694,RAW,arw,2025-09-27T12:44:01Z,0,ARW,62001152,2025:09:27 12:43:55,686,6.25e-4,6.3,400,0,1,1,64,3,1.64322388521773,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,686
A1205696.JPG,A1205696,JPG,jpg,2025-09-27T12:44:03Z,0,JPEG,12315988,2025:09:27 12:44:00,341,6.25e-4,6.3,125,0,1,1,50,3,1.39543426440594,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,341
A1205696.ARW,A1205696,RAW,arw,2025-09-27T12:44:03Z,0,ARW,59531264,2025:09:27 12:44:00,341,6.25e-4,6.3,125,0,1,1,50,3,1.39543426440594,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,341
A1205697.JPG,A1205697,JPG,jpg,2025-09-27T12:44:05Z,0,JPEG,12469395,2025:09:27 12:44:04,195,6.25e-4,6.3,160,0,1,1,50,3,1.51720646912747,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,195
A1205697.ARW,A1205697,RAW,arw,2025-09-27T12:44:05Z,0,ARW,58765312,2025:09:27 12:44:04,195,6.25e-4,6.3,160,0,1,1,50,3,1.51720646912747,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,195
A1205698.JPG,A1205698,JPG,jpg,2025-09-27T12:44:35Z,0,JPEG,9399468,2025:09:27 12:44:26,959,6.25e-4,6.3,125,0,1,1,150,3,1.57704853800327,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,959
A1205698.ARW,A1205698,RAW,arw,2025-09-27T12:44:35Z,0,ARW,58568704,2025:09:27 12:44:26,959,6.25e-4,6.3,125,0,1,1,150,3,1.57704853800327,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,959
A1205699.JPG,A1205699,JPG,jpg,2025-09-27T12:45:01Z,0,JPEG,17734446,2025:09:27 12:44:52,935,6.25e-4,6.3,200,0,1,1,50,3,3.85546276800871,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,935
A1205699.ARW,A1205699,RAW,arw,2025-09-27T12:45:01Z,0,ARW,65019904,2025:09:27 12:44:52,935,6.25e-4,6.3,200,0,1,1,50,3,3.85546276800871,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,935
A1205700.JPG,A1205700,JPG,jpg,2025-09-27T13:22:06Z,0,JPEG,15772000,2025:09:27 13:22:05,186,6.25e-4,6.3,2000,0,1,1,50,3,1.58216524911772,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,186
A1205700.ARW,A1205700,RAW,arw,2025-09-27T13:22:06Z,0,ARW,66490368,2025:09:27 13:22:05,186,6.25e-4,6.3,2000,0,1,1,50,3,1.58216524911772,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,186
A1205701.JPG,A1205701,JPG,jpg,2025-09-27T13:23:07Z,0,JPEG,22835526,2025:09:27 13:23:02,598,6.25e-4,6.3,800,0,1,1,50,3,53.5168176602836,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,598
A1205701.ARW,A1205701,RAW,arw,2025-09-27T13:23:07Z,0,ARW,73330688,2025:09:27 13:23:02,598,6.25e-4,6.3,800,0,1,1,50,3,53.5168176602836,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,598
A1205702.JPG,A1205702,JPG,jpg,2025-09-27T13:23:11Z,0,JPEG,24015806,2025:09:27 13:23:05,632,6.25e-4,6.3,800,0,1,1,50,3,58.3559780995426,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,125,0,632
A1205702.ARW,A1205702,RAW,arw,2025-09-27T13:23:11Z,0,ARW,74272768,2025:09:27 13:23:05,632,6.25e-4,6.3,800,0,1,1,50,3,58.3559780995426,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,125,0,632
A1205703.JPG,A1205703,JPG,jpg,2025-09-27T13:23:16Z,0,JPEG,23010977,2025:09:27 13:23:12,428,0.00125,6.3,400,0,1,1,50,3,53.5168176602836,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,428
A1205703.ARW,A1205703,RAW,arw,2025-09-27T13:23:16Z,0,ARW,71737344,2025:09:27 13:23:12,428,0.00125,6.3,400,0,1,1,50,3,53.5168176602836,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,428
A1205707.JPG,A1205707,JPG,jpg,2025-09-27T13:23:18Z,0,JPEG,18844118,2025:09:27 13:23:18,080,0.00125,6.3,400,0,1,1,50,3,58.3559780995426,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,80
A1205707.ARW,A1205707,RAW,arw,2025-09-27T13:23:18Z,0,ARW,69136384,2025:09:27 13:23:18,080,0.00125,6.3,400,0,1,1,50,3,58.3559780995426,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,80
A1205708.JPG,A1205708,JPG,jpg,2025-09-27T13:23:19Z,0,JPEG,18910178,2025:09:27 13:23:19,008,0.00125,6.3,400,0,1,1,50,3,41.2785524979009,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,8
A1205708.ARW,A1205708,RAW,arw,2025-09-27T13:23:19Z,0,ARW,68284416,2025:09:27 13:23:19,008,0.00125,6.3,400,0,1,1,50,3,41.2785524979009,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,8
A1205704.JPG,A1205704,JPG,jpg,2025-09-27T13:23:22Z,0,JPEG,16735695,2025:09:27 13:23:14,889,0.00125,6.3,1000,0,1,1,50,3,34.7189420015845,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,889
A1205704.ARW,A1205704,RAW,arw,2025-09-27T13:23:22Z,0,ARW,69427200,2025:09:27 13:23:14,889,0.00125,6.3,1000,0,1,1,50,3,34.7189420015845,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,889
A1205711.JPG,A1205711,JPG,jpg,2025-09-27T13:23:23Z,0,JPEG,22602968,2025:09:27 13:23:22,147,0.00125,6.3,640,0,1,1,50,3,63.6331199781624,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,147
A1205711.ARW,A1205711,RAW,arw,2025-09-27T13:23:23Z,0,ARW,74674176,2025:09:27 13:23:22,147,0.00125,6.3,640,0,1,1,50,3,63.6331199781624,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,147
A1205705.JPG,A1205705,JPG,jpg,2025-09-27T13:23:24Z,0,JPEG,22020800,2025:09:27 13:23:15,907,0.00125,6.3,640,0,1,1,50,3,18.1519335983756,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,907
A1205705.ARW,A1205705,RAW,arw,2025-09-27T13:23:24Z,0,ARW,74956800,2025:09:27 13:23:15,907,0.00125,6.3,640,0,1,1,50,3,18.1519335983756,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,907
A1205706.JPG,A1205706,JPG,jpg,2025-09-27T13:23:24Z,0,JPEG,23028603,2025:09:27 13:23:16,827,0.00125,6.3,640,0,1,1,50,3,20.6642762489505,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,827
A1205706.ARW,A1205706,RAW,arw,2025-09-27T13:23:24Z,0,ARW,77291520,2025:09:27 13:23:16,827,0.00125,6.3,640,0,1,1,50,3,20.6642762489505,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,827
A1205712.JPG,A1205712,JPG,jpg,2025-09-27T13:23:24Z,0,JPEG,22584600,2025:09:27 13:23:23,147,0.00125,6.3,500,0,1,1,50,3,39.5305971304433,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,147
A1205712.ARW,A1205712,RAW,arw,2025-09-27T13:23:24Z,0,ARW,72638464,2025:09:27 13:23:23,147,0.00125,6.3,500,0,1,1,50,3,39.5305971304433,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,147
A1205713.JPG,A1205713,JPG,jpg,2025-09-27T13:23:24Z,0,JPEG,21969039,2025:09:27 13:23:24,059,0.00125,6.3,500,0,1,1,50,3,27.9669979562306,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,59
A1205713.ARW,A1205713,RAW,arw,2025-09-27T13:23:24Z,0,ARW,72953856,2025:09:27 13:23:24,059,0.00125,6.3,500,0,1,1,50,3,27.9669979562306,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,59
A1205709.JPG,A1205709,JPG,jpg,2025-09-27T13:23:28Z,0,JPEG,23662087,2025:09:27 13:23:19,965,0.00125,6.3,500,0,1,1,50,3,19.7902985652216,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,965
A1205709.ARW,A1205709,RAW,arw,2025-09-27T13:23:28Z,0,ARW,74784768,2025:09:27 13:23:19,965,0.00125,6.3,500,0,1,1,50,3,19.7902985652216,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,965
A1205710.JPG,A1205710,JPG,jpg,2025-09-27T13:23:29Z,0,JPEG,24389269,2025:09:27 13:23:20,977,0.00125,6.3,800,0,1,1,50,3,24.5646439858835,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,977
A1205710.ARW,A1205710,RAW,arw,2025-09-27T13:23:29Z,0,ARW,78286848,2025:09:27 13:23:20,977,0.00125,6.3,800,0,1,1,50,3,24.5646439858835,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,977
A1205716.JPG,A1205716,JPG,jpg,2025-09-27T13:23:30Z,0,JPEG,20644720,2025:09:27 13:23:26,430,0.00125,6.3,640,0,1,1,50,3,22.5300276527782,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,430
A1205716.ARW,A1205716,RAW,arw,2025-09-27T13:23:30Z,0,ARW,73138176,2025:09:27 13:23:26,430,0.00125,6.3,640,0,1,1,50,3,22.5300276527782,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,430
A1205715.JPG,A1205715,JPG,jpg,2025-09-27T13:23:31Z,0,JPEG,21294876,2025:09:27 13:23:25,661,0.00125,6.3,400,0,1,1,50,3,20.6642762489505,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,661
A1205715.ARW,A1205715,RAW,arw,2025-09-27T13:23:31Z,0,ARW,70914048,2025:09:27 13:23:25,661,0.00125,6.3,400,0,1,1,50,3,20.6642762489505,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,661
A1205717.JPG,A1205717,JPG,jpg,2025-09-27T13:23:32Z,0,JPEG,17106415,2025:09:27 13:23:27,523,0.00125,6.3,640,0,1,1,50,3,1.13340443754951,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,523
A1205717.ARW,A1205717,RAW,arw,2025-09-27T13:23:32Z,0,ARW,66990080,2025:09:27 13:23:27,523,0.00125,6.3,640,0,1,1,50,3,1.13340443754951,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,523
A1205714.JPG,A1205714,JPG,jpg,2025-09-27T13:23:32Z,0,JPEG,21432922,2025:09:27 13:23:24,882,0.00125,6.3,400,0,1,1,50,3,25.65,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,882
A1205714.ARW,A1205714,RAW,arw,2025-09-27T13:23:32Z,0,ARW,70811648,2025:09:27 13:23:24,882,0.00125,6.3,400,0,1,1,50,3,25.65,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,882
A1205718.JPG,A1205718,JPG,jpg,2025-09-27T13:23:34Z,0,JPEG,19869124,2025:09:27 13:23:27,705,0.00125,6.3,640,0,1,1,50,3,0.961030907805353,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,705
A1205718.ARW,A1205718,RAW,arw,2025-09-27T13:23:34Z,0,ARW,70443008,2025:09:27 13:23:27,705,0.00125,6.3,640,0,1,1,50,3,0.961030907805353,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,705
A1205719.JPG,A1205719,JPG,jpg,2025-09-27T13:23:46Z,0,JPEG,11307265,2025:09:27 13:23:39,793,0.00125,6.3,1000,0,1,1,150,3,1.70620746558121,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,793
A1205719.ARW,A1205719,RAW,arw,2025-09-27T13:23:46Z,0,ARW,63827968,2025:09:27 13:23:39,793,0.00125,6.3,1000,0,1,1,150,3,1.70620746558121,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,793
A1205721.JPG,A1205721,JPG,jpg,2025-09-27T13:23:51Z,0,JPEG,21544657,2025:09:27 13:23:50,127,0.00125,6.3,1000,0,1,1,50,3,13.4167044150709,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,127
A1205721.ARW,A1205721,RAW,arw,2025-09-27T13:23:51Z,0,ARW,75849728,2025:09:27 13:23:50,127,0.00125,6.3,1000,0,1,1,50,3,13.4167044150709,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,93,0,127
A1205720.JPG,A1205720,JPG,jpg,2025-09-27T13:23:51Z,0,JPEG,17394018,2025:09:27 13:23:48,394,0.00125,6.3,1250,0,1,1,50,3,5.43173705762377,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,394
A1205720.ARW,A1205720,RAW,arw,2025-09-27T13:23:51Z,0,ARW,70262784,2025:09:27 13:23:48,394,0.00125,6.3,1250,0,1,1,50,3,5.43173705762377,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,92,0,394
A1205722.JPG,A1205722,JPG,jpg,2025-09-27T13:24:02Z,0,JPEG,19985614,2025:09:27 13:23:57,548,0.00125,6.3,2000,0,1,1,50,3,17.3844710007922,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,548
A1205722.ARW,A1205722,RAW,arw,2025-09-27T13:24:02Z,0,ARW,75493376,2025:09:27 13:23:57,548,0.00125,6.3,2000,0,1,1,50,3,17.3844710007922,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,548
A1205723.JPG,A1205723,JPG,jpg,2025-09-27T13:24:06Z,0,JPEG,19780516,2025:09:27 13:23:57,977,0.00125,6.3,1600,0,1,1,50,3,27.9669979562306,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,977
A1205723.ARW,A1205723,RAW,arw,2025-09-27T13:24:06Z,0,ARW,74788864,2025:09:27 13:23:57,977,0.00125,6.3,1600,0,1,1,50,3,27.9669979562306,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,92,0,977
A1205724.JPG,A1205724,JPG,jpg,2025-09-27T13:25:37Z,0,JPEG,11843644,2025:09:27 13:25:34,329,0.00125,6.3,320,0,1,1,100,3,2.36274169979695,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,329
A1205724.ARW,A1205724,RAW,arw,2025-09-27T13:25:37Z,0,ARW,60203008,2025:09:27 13:25:34,329,0.00125,6.3,320,0,1,1,100,3,2.36274169979695,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,329
A1205725.JPG,A1205725,JPG,jpg,2025-09-27T13:26:07Z,0,JPEG,9324617,2025:09:27 13:26:07,071,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,71
A1205725.ARW,A1205725,RAW,arw,2025-09-27T13:26:07Z,0,ARW,58445824,2025:09:27 13:26:07,071,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,71
A1205727.JPG,A1205727,JPG,jpg,2025-09-27T13:26:08Z,0,JPEG,9271958,2025:09:27 13:26:08,053,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,53
A1205727.ARW,A1205727,RAW,arw,2025-09-27T13:26:08Z,0,ARW,58327040,2025:09:27 13:26:08,053,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,53
A1205728.JPG,A1205728,JPG,jpg,2025-09-27T13:26:11Z,0,JPEG,9075002,2025:09:27 13:26:08,344,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,344
A1205728.ARW,A1205728,RAW,arw,2025-09-27T13:26:11Z,0,ARW,58007552,2025:09:27 13:26:08,344,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,344
A1205726.JPG,A1205726,JPG,jpg,2025-09-27T13:26:13Z,0,JPEG,9024133,2025:09:27 13:26:07,628,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,628
A1205726.ARW,A1205726,RAW,arw,2025-09-27T13:26:13Z,0,ARW,57954304,2025:09:27 13:26:07,628,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,628
A1205732.JPG,A1205732,JPG,jpg,2025-09-27T13:26:14Z,0,JPEG,8880582,2025:09:27 13:26:14,024,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,24
A1205732.ARW,A1205732,RAW,arw,2025-09-27T13:26:14Z,0,ARW,62660608,2025:09:27 13:26:14,024,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,24
A1205729.JPG,A1205729,JPG,jpg,2025-09-27T13:26:14Z,0,JPEG,9032255,2025:09:27 13:26:08,657,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,657
A1205729.ARW,A1205729,RAW,arw,2025-09-27T13:26:14Z,0,ARW,57876480,2025:09:27 13:26:08,657,0.00125,6.3,640,0,1,1,150,3,1.07532649524476,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,657
A1205730.JPG,A1205730,JPG,jpg,2025-09-27T13:26:14Z,0,JPEG,9205596,2025:09:27 13:26:11,384,0.00125,6.3,640,0,1,1,150,3,1.11629419916955,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,384
A1205730.ARW,A1205730,RAW,arw,2025-09-27T13:26:14Z,0,ARW,58232832,2025:09:27 13:26:11,384,0.00125,6.3,640,0,1,1,150,3,1.11629419916955,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,384
A1205733.JPG,A1205733,JPG,jpg,2025-09-27T13:26:17Z,0,JPEG,8765212,2025:09:27 13:26:14,301,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,301
A1205733.ARW,A1205733,RAW,arw,2025-09-27T13:26:17Z,0,ARW,62808064,2025:09:27 13:26:14,301,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,301
A1205737.JPG,A1205737,JPG,jpg,2025-09-27T13:26:17Z,0,JPEG,8932787,2025:09:27 13:26:16,172,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,172
A1205737.ARW,A1205737,RAW,arw,2025-09-27T13:26:17Z,0,ARW,62988288,2025:09:27 13:26:16,172,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,172
A1205731.JPG,A1205731,JPG,jpg,2025-09-27T13:26:17Z,0,JPEG,9024625,2025:09:27 13:26:11,678,0.00125,6.3,640,0,1,1,150,3,1.11629419916955,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,678
A1205731.ARW,A1205731,RAW,arw,2025-09-27T13:26:17Z,0,ARW,57999360,2025:09:27 13:26:11,678,0.00125,6.3,640,0,1,1,150,3,1.11629419916955,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,678
A1205735.JPG,A1205735,JPG,jpg,2025-09-27T13:26:18Z,0,JPEG,8892465,2025:09:27 13:26:15,354,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,354
A1205735.ARW,A1205735,RAW,arw,2025-09-27T13:26:18Z,0,ARW,63361024,2025:09:27 13:26:15,354,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,354
A1205734.JPG,A1205734,JPG,jpg,2025-09-27T13:26:19Z,0,JPEG,8898855,2025:09:27 13:26:14,587,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,587
A1205734.ARW,A1205734,RAW,arw,2025-09-27T13:26:19Z,0,ARW,63512576,2025:09:27 13:26:14,587,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,587
A1205738.JPG,A1205738,JPG,jpg,2025-09-27T13:26:20Z,0,JPEG,8998800,2025:09:27 13:26:16,469,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,469
A1205738.ARW,A1205738,RAW,arw,2025-09-27T13:26:20Z,0,ARW,63160320,2025:09:27 13:26:16,469,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,469
A1205736.JPG,A1205736,JPG,jpg,2025-09-27T13:26:20Z,0,JPEG,8917763,2025:09:27 13:26:15,585,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,585
A1205736.ARW,A1205736,RAW,arw,2025-09-27T13:26:20Z,0,ARW,63307776,2025:09:27 13:26:15,585,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,585
A1205739.JPG,A1205739,JPG,jpg,2025-09-27T13:26:21Z,0,JPEG,8918932,2025:09:27 13:26:17,422,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,422
A1205739.ARW,A1205739,RAW,arw,2025-09-27T13:26:21Z,0,ARW,63434752,2025:09:27 13:26:17,422,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,422
A1205740.JPG,A1205740,JPG,jpg,2025-09-27T13:26:23Z,0,JPEG,9079377,2025:09:27 13:26:17,679,0.00125,6.3,1600,0,1,1,150,3,0.962553328162136,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,679
